name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YGR128C	0.6725	0.0759	3735.1056	100.0000	83206.5110	1
YGR145W	0.4817	0.0652	20412.8749	0.0010	0.0000	1
YHR196W	0.6816	0.0733	3532.3616	98.0000	65253.0304	1
YLR003C	0.7700	0.0606	19015.3763	0.0010	0.0000	0
YLR186W	0.6611	0.0771	7015.5811	64.0000	42874.4336	1
YLR222C	0.5411	0.0558	23889.4985	110.0000	166932.1643	1
YMR072W	0.5000	0.0664	2592.1702	0.0010	0.0000	0
YMR075W	0.2857	0.1903	9845.2823	2.0000	29.5422	0
YNL075W	0.6266	0.0700	10759.0481	68.0000	50973.8118	1
YOR056C	0.7545	0.0971	2729.3472	34.0000	7198.0522	1
YPL126W	0.5768	0.0808	13717.4170	81.0000	178812.2134	1
YPR137W	0.6793	0.0711	4169.6645	74.0000	29264.7306	1
YBL004W	0.3853	0.0491	47601.3414	64.0000	27973.2173	1
YBL088C	0.6667	0.3787	4542.0000	0.0010	0.0000	0
YBR084W	0.5839	0.1082	8776.3809	0.0010	0.0000	0
YBR142W	0.8503	0.0912	571.0859	8.0000	17.1710	1
YBR247C	0.7197	0.1196	5419.4450	20.0000	6393.7137	1
YBR267W	0.7718	0.0926	4181.8852	39.0000	14076.0179	0
YCL054W	0.8252	0.0885	10068.7294	0.0010	0.0000	1
YCL059C	0.6050	0.0859	6579.9010	57.0000	40082.6931	1
YCR035C	0.5752	0.0637	10902.1971	52.0000	14529.6958	1
YCR057C	0.6305	0.0582	31335.1296	67.0000	68236.5710	1
YDL031W	0.8369	0.0896	4847.8208	0.0010	0.0000	1
YDL060W	0.5890	0.0693	16806.8482	0.0010	0.0000	1
YDL111C	0.8000	0.2208	163.0085	49.0000	36465.0963	1
YDR087C	0.7872	0.0533	16511.9441	29.0000	2557.5719	1
YDR170C	0.3111	0.1289	4601.1766	6.0000	85.4328	1
YDR280W	0.5965	0.0709	7102.2796	52.0000	15035.9810	1
YDR299W	0.8795	0.1320	1534.9431	0.0010	0.0000	1
YDR300C	0.2500	0.1893	2440.9642	0.0010	0.0000	0
YEL026W	0.6156	0.0896	21165.2059	25.0000	13102.3027	1
YER006W	0.7203	0.0790	2904.3970	0.0010	0.0000	1
YER126C	0.8128	0.0841	6361.8684	29.0000	6319.9299	1
YFL002C	0.8599	0.0859	11860.1470	0.0010	0.0000	1
YGL111W	0.7732	0.0837	1624.0495	0.0010	0.0000	1
YGL120C	0.3614	0.0346	73615.6418	214.0000	372895.5876	1
YGL171W	0.7925	0.0309	25597.5934	0.0010	0.0000	1
YGL195W	0.6000	0.1804	939.0976	14.0000	1636.0888	0
YGR081C	0.7152	0.0477	14433.0947	42.0000	3956.2659	0
YGR095C	0.5294	0.2123	1770.7677	48.0000	210764.1783	1
YGR158C	0.5000	0.0562	21895.7255	31.0000	3255.7474	1
YGR195W	0.6397	0.1621	6701.9638	48.0000	327382.7054	1
YGR245C	0.9137	0.1020	1626.4024	0.0010	0.0000	1
YHR066W	0.9300	0.1116	50.6556	0.0010	0.0000	0
YHR085W	0.8080	0.0908	4978.1481	2.0000	2.1897	1
YHR088W	0.8751	0.0905	208.9010	0.0010	0.0000	1
YHR089C	0.6842	0.0521	15442.3465	37.0000	3928.5914	1
YHR148W	0.7796	0.1318	9190.7963	57.0000	400517.3438	1
YHR169W	0.7987	0.1056	6204.3231	0.0010	0.0000	1
YHR170W	0.8139	0.0831	3065.9167	33.0000	4268.6922	1
YHR197W	0.7587	0.0573	14067.9935	2.0000	0.9235	1
YJL033W	0.7807	0.1031	3723.9855	0.0010	0.0000	1
YJR002W	0.8108	0.0987	3714.9646	60.0000	61619.1316	1
YKL014C	0.5866	0.0593	16278.2756	1.0000	0.1184	1
YKL143W	0.5455	0.0271	49040.1034	35.0000	618.5521	0
YKL172W	0.7763	0.0731	7018.4455	0.0010	0.0000	1
YKR086W	0.1053	0.1302	45174.6258	10.0000	1368.2994	1
YLL008W	0.6420	0.0681	5917.3815	15.0000	275.5304	1
YLL011W	0.8287	0.1051	11904.3243	62.0000	287279.3677	1
YLL034C	0.8381	0.0889	640.9610	0.0010	0.0000	1
YLR002C	0.7278	0.0790	9112.9310	33.0000	9270.6734	1
YLR009W	0.8328	0.0308	30973.4843	25.0000	361.7791	1
YLR074C	0.7725	0.0771	9241.2520	0.0010	0.0000	0
YLR129W	0.8031	0.1134	1591.6834	62.0000	50394.4884	1
YLR276C	0.6697	0.0617	13610.5972	0.0010	0.0000	1
YMR128W	0.6602	0.1338	2227.2252	29.0000	11480.4689	1
YMR308C	0.1547	0.0284	70090.8469	0.0010	0.0000	1
YNL061W	0.6947	0.0700	4053.5657	0.0010	0.0000	1
YNL182C	0.7054	0.0316	40040.9871	2.0000	0.2242	1
YNL207W	0.6138	0.1066	6800.4755	0.0010	0.0000	1
YNL232W	0.7692	0.2369	508.5377	27.0000	24270.7765	1
YNR053C	0.5639	0.0407	61045.5512	0.0010	0.0000	1
YOL010W	0.7678	0.1228	5126.8501	0.0010	0.0000	1
YOL021C	0.4918	0.0401	35175.6304	62.0000	10652.3766	1
YOL142W	0.5048	0.1752	3506.9548	32.0000	54620.3182	1
YOR145C	0.6635	0.0472	18127.2840	0.0010	0.0000	1
YOR310C	0.7752	0.1255	484.1663	66.0000	26766.1696	1
YOR341W	0.5012	0.0664	32083.8270	42.0000	23115.5070	1
YPL043W	0.6457	0.0738	6343.1646	0.0010	0.0000	1
YPL190C	0.6667	0.3663	341.8047	0.0010	0.0000	1
YPL217C	0.5145	0.0692	13513.3528	0.0010	0.0000	1
YPL266W	0.8101	0.1183	1389.4678	0.0010	0.0000	1
YPR016C	0.7344	0.0421	30223.2580	0.0010	0.0000	1
YPR110C	0.3526	0.0442	43045.6253	85.0000	35644.3386	1
YPR112C	0.7982	0.0949	7835.4284	37.0000	25729.9176	1
YBL005W	0.6667	0.0569	334.1342	0.0010	0.0000	0
YCR009C	0.2190	0.1642	9499.0453	1.0000	1.5127	0
YDR176W	0.1634	0.0111	37571.2467	30.0000	2.5189	0
YDR388W	0.0850	0.0484	109232.5931	22.0000	541.3514	0
YBL006C	1.0000	0.2500	0.0000	0.0010	0.0000	0
YDR489W	0.2500	0.0236	10374.6320	6.0000	0.1741	1
YBL007C	0.1441	0.0206	36794.6683	20.0000	7.6485	0
YBR098W	0.6667	0.1195	22.2322	0.0010	0.0000	0
YBR205W	0.2000	0.0338	10466.4329	0.0010	0.0000	0
YCL034W	1.0000	0.0981	0.0000	0.0010	0.0000	0
YCR088W	0.2353	0.0292	12601.9250	22.0000	23.0684	1
YDR172W	0.3056	0.0737	3779.7125	3.0000	0.9223	1
YFR024C	0.1857	0.0295	14039.4595	0.0010	0.0000	0
YGL104C	0.4000	0.0196	1990.7800	0.0010	0.0000	0
YGL206C	0.3077	0.0521	9868.3950	8.0000	11.4657	0
YIL095W	1.0000	0.1283	0.0000	0.0010	0.0000	0
YIR006C	0.3333	0.0322	10733.5788	5.0000	0.4795	1
YIR012W	0.5000	0.5232	4736.6602	3.0000	4792.6624	1
YJL004C	0.5000	0.0470	2656.1963	0.0010	0.0000	0
YJL151C	0.3571	0.0217	4353.6734	0.0010	0.0000	0
YKR030W	0.2500	0.0211	5158.0716	0.0010	0.0000	0
YLR064W	0.4000	0.0238	1508.4814	0.0010	0.0000	0
YLR078C	0.2422	0.0397	45154.9655	19.0000	187.1313	1
YLR337C	0.4095	0.0158	11497.5620	18.0000	1.7275	0
YMR253C	0.5000	0.0067	7679.3887	0.0010	0.0000	0
YNL084C	0.2047	0.0181	31497.7022	2.0000	0.0055	0
YNL138W	0.2198	0.0281	13641.3412	21.0000	17.2260	1
YNL152W	0.6667	0.0739	75.3310	0.0010	0.0000	1
YNL243W	0.2619	0.0248	24467.1571	17.0000	11.9481	1
YOR181W	0.1429	0.0172	52894.7957	34.0000	25.9166	1
YOR284W	0.2157	0.0178	35468.5970	0.0010	0.0000	0
YPL246C	0.3056	0.0222	4322.2506	0.0010	0.0000	0
YPR159W	0.4000	0.0620	6327.2672	2.0000	0.2999	0
YBL008W	0.7333	0.2065	313.9976	8.0000	214.4671	0
YBR289W	0.5606	0.0865	5157.2761	44.0000	13759.2533	0
YJL115W	0.4286	0.1462	1497.6403	2.0000	2.3446	0
YJL176C	0.4396	0.0612	12131.4327	45.0000	6817.3964	0
YOR038C	1.0000	0.2690	0.0000	6.0000	0.0000	0
YOR290C	0.5758	0.0777	2454.5931	45.0000	4705.9926	0
YBL009W	1.0000	0.0340	0.0000	0.0010	0.0000	0
YBL010C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YKR022C	0.4000	0.0596	5527.5112	3.0000	0.7521	1
YBL014C	0.6000	0.1322	1454.8064	14.0000	732.5457	1
YER148W	0.2159	0.0273	69321.9928	111.0000	11352.9954	1
YHL004W	0.3513	0.0176	54762.8786	171.0000	9163.8369	0
YJL025W	0.8000	0.1633	43.2541	17.0000	120.8508	1
YML043C	0.7000	0.1776	208.4269	14.0000	398.2066	1
YOR158W	0.5009	0.0300	25593.5425	217.0000	105545.2531	0
YBL015W	0.5000	0.1433	68.5986	0.0010	0.0000	0
YLR304C	0.1970	0.0555	13545.3140	0.0010	0.0000	0
YMR105C	0.3091	0.0720	6487.0451	0.0010	0.0000	0
YMR303C	0.3214	0.0859	2683.9453	0.0010	0.0000	0
YBL016W	0.2095	0.0465	10482.2712	12.0000	17.7927	0
YDL159W	0.4762	0.0747	1055.7871	8.0000	8.0355	0
YDR103W	0.2576	0.0337	11108.7754	12.0000	6.3924	0
YDR469W	0.3333	0.0709	2613.8666	4.0000	1.4108	0
YDR480W	0.3611	0.0564	3215.3107	2.0000	0.0939	0
YER075C	0.4000	0.0811	732.5871	0.0010	0.0000	0
YGL057C	0.6667	0.1765	108.8910	0.0010	0.0000	0
YGL178W	0.6000	0.0508	1328.8106	0.0010	0.0000	0
YGR040W	0.3778	0.0481	3473.8848	6.0000	1.5144	0
YHR005C	0.1417	0.0214	33128.5659	7.0000	0.3359	1
YHR168W	0.5000	0.1333	595.7228	0.0010	0.0000	0
YIL169C	0.5000	0.1658	809.1656	0.0010	0.0000	0
YLR362W	0.2198	0.0208	16791.4244	7.0000	0.2373	0
YNL053W	0.5000	0.0909	315.7981	0.0010	0.0000	0
YPL049C	0.3091	0.0168	15466.8130	2.0000	0.0031	0
YBL017C	0.6667	0.2100	64.1164	0.0010	0.0000	0
YDR432W	0.3939	0.0484	6703.2858	17.0000	71.3689	1
YMR197C	0.3956	0.0079	24070.0486	18.0000	0.2193	1
YBL019W	1.0000	0.2574	0.0000	0.0010	0.0000	0
YEL009C	0.2574	0.0378	21709.0558	0.0010	0.0000	0
YBL020W	1.0000	0.0197	0.0000	0.0010	0.0000	1
YBL021C	0.6667	0.2000	83.7486	3.0000	2.4120	0
YHL006C	0.2857	0.0667	9712.0344	0.0010	0.0000	0
YKL109W	0.5000	0.1970	1275.1540	9.0000	699.6129	0
YBL022C	0.5000	0.2239	665.5269	0.0010	0.0000	0
YHR200W	0.7530	0.0292	23331.3379	133.0000	30051.2995	0
YLL039C	0.1051	0.0524	46810.3612	0.0010	0.0000	0
YOR136W	0.1810	0.0127	32601.1755	1.0000	0.0002	0
YBL023C	0.6369	0.0484	24096.9888	83.0000	47999.0301	1
YBR060C	0.7464	0.0658	3807.6234	90.0000	38901.5873	1
YBR202W	0.9000	0.1115	633.6471	81.0000	46788.4225	1
YBR265W	0.5000	0.4851	4717.6940	0.0010	0.0000	1
YBR278W	0.5900	0.0259	47168.5462	47.0000	1293.0575	0
YDL017W	0.2286	0.0808	33289.2472	16.0000	1325.7495	1
YDL102W	1.0000	0.1408	0.0000	43.0000	0.0000	1
YDR052C	0.5128	0.0393	12510.8090	16.0000	62.7580	1
YDR318W	0.0526	0.0404	134500.2543	8.0000	9.6225	0
YEL032W	0.9000	0.1115	633.6471	81.0000	46788.4225	1
YGL201C	0.6000	0.1383	14539.0134	82.0000	1759287.0696	1
YHR118C	0.8103	0.0765	1451.7981	90.0000	29362.4257	1
YIL150C	0.6071	0.0363	8903.8795	0.0010	0.0000	1
YJL194W	0.4046	0.0716	19223.3093	52.0000	28791.2477	1
YJR006W	0.9053	0.0398	8880.5256	43.0000	1602.2397	1
YJR043C	0.8286	0.1078	2175.7046	47.0000	25273.1174	0
YLL004W	0.7464	0.0755	2944.6995	90.0000	51924.7006	1
YLR103C	0.8810	0.1162	4675.1326	76.0000	330146.4750	1
YLR274W	0.8810	0.0763	3807.8379	81.0000	60507.4128	1
YML065W	0.6431	0.0467	12242.3024	90.0000	27180.9585	1
YNL261W	0.7464	0.0756	2933.4766	90.0000	52169.3827	1
YNL262W	0.3295	0.0989	39551.8290	67.0000	374459.3173	1
YOR196C	0.6667	0.5926	4542.0000	0.0010	0.0000	0
YPR019W	0.9000	0.1115	633.6471	81.0000	46788.4225	1
YPR162C	0.8103	0.0765	1451.7981	90.0000	29362.4257	1
YPR175W	0.5099	0.0835	8789.9165	61.0000	49349.9122	1
YBL024W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGR237C	0.6667	0.3333	4542.0000	0.0010	0.0000	0
YBL025W	0.2857	0.3161	1929.7722	12.0000	9508.1680	0
YDL113C	0.4000	0.0759	676.9427	1.0000	0.0090	0
YIL141W	0.5000	0.0210	3210.9606	0.0010	0.0000	0
YJR087W	0.6667	0.0074	1172.5004	0.0010	0.0000	0
YKL135C	0.3111	0.0176	18195.6856	21.0000	5.0621	0
YLR141W	0.5000	0.0230	5449.0101	12.0000	1.3285	1
YMR270C	0.3810	0.0513	2609.3545	18.0000	40.1761	1
YBL066C	0.4000	0.0369	3033.0208	0.0010	0.0000	0
YCR020CA	0.6667	0.0410	228.6893	0.0010	0.0000	0
YCR066W	0.3333	0.0409	5846.3434	1.0000	0.0055	0
YDL175C	0.3333	0.1207	6933.7043	0.0010	0.0000	0
YDR166C	0.7500	0.0532	2408.4701	13.0000	31.8086	1
YDR440W	0.6667	0.0590	615.9681	0.0010	0.0000	0
YDR473C	0.6489	0.0243	24380.4389	175.0000	29706.5694	1
YEL015W	0.1818	0.0207	60641.0861	12.0000	3.5231	0
YER025W	0.5333	0.0522	3904.1798	47.0000	1601.6219	1
YER112W	0.2781	0.0252	126817.6816	239.0000	193024.0054	1
YER146W	0.1080	0.0499	43956.6087	28.0000	645.1899	1
YFL017WA	0.4762	0.0579	984.7859	0.0010	0.0000	0
YGL173C	0.4444	0.0360	7831.4156	9.0000	4.2735	0
YGL185C	0.4000	0.0444	3020.4564	0.0010	0.0000	0
YGR077C	0.6667	0.0573	602.0212	0.0010	0.0000	0
YIL048W	0.6667	0.0351	334.5137	0.0010	0.0000	1
YIL066C	0.4762	0.0154	6990.7044	3.0000	0.0050	0
YIL132C	0.2500	0.0196	18222.0340	0.0010	0.0000	0
YLR039C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YLR120C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YLR126C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YLR128W	0.4000	0.0435	10861.6340	0.0010	0.0000	0
YMR066W	1.0000	0.0638	0.0000	0.0010	0.0000	0
YMR207C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YMR237W	1.0000	0.0638	0.0000	1.0000	0.0000	0
YNL147W	0.3818	0.0762	15851.9383	27.0000	4025.3025	1
YNL264C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YNL287W	0.3987	0.0577	11806.1934	46.0000	5090.7986	1
YOL102C	0.6667	0.0621	4542.0000	0.0010	0.0000	1
YOL149W	0.3456	0.0256	38558.4949	18.0000	33.4051	1
YOL163W	1.0000	0.0638	0.0000	0.0010	0.0000	0
YOR017W	0.5000	0.0764	2965.5848	0.0010	0.0000	0
YOR043W	0.2857	0.1523	8275.2449	1.0000	1.2713	0
YOR191W	0.3333	0.0662	5437.6034	0.0010	0.0000	0
YPL115C	0.2778	0.0315	7102.6974	0.0010	0.0000	1
YPL119C	1.0000	0.0638	0.0000	0.0010	0.0000	0
YPL213W	0.6667	0.0181	1429.4641	3.0000	0.0028	1
YPL249CA	0.8682	0.0988	31085.4461	0.0010	0.0000	0
YPR032W	0.3333	0.0234	5586.0509	1.0000	0.0006	0
YPR184W	0.3333	0.0346	6409.6351	0.0010	0.0000	0
YBL027W	0.9759	0.2733	2701.6791	432.0000	1186279383.7398	0
YBL087C	0.9533	0.1052	9432.4300	432.0000	88645699.3292	0
YBL092W	0.9527	0.2574	6671.2208	435.0000	2295234960.1729	1
YBR031W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YBR084CA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YBR191W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDL075W	0.9539	0.0387	21111.5977	432.0000	3657684.8200	0
YDL081C	0.8487	0.0292	73219.2122	432.0000	3658539.9634	0
YDL082W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDL130W	0.7602	0.1573	44575.7324	432.0000	1670648373.8002	0
YDL133CA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YDL136W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDL184C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDL191W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDR012W	0.9762	0.1149	10341.8884	432.0000	141678519.8087	0
YDR382W	0.7502	0.1179	52015.0753	448.0000	678832222.6568	0
YDR418W	0.9762	0.1577	6626.7475	432.0000	322253077.0408	0
YDR471W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YDR500C	0.9768	0.0389	17018.0387	432.0000	3071302.3954	0
YEL054C	0.9530	0.1484	10303.3285	432.0000	383758768.4617	0
YER056CA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YER117W	0.9765	0.1057	9020.6067	432.0000	88555669.2892	0
YFL034CA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YFR031CA	0.9762	0.2041	2951.8318	0.0010	0.0000	0
YFR032CA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YGL030W	0.9533	0.1028	11931.7677	432.0000	102433591.3504	1
YGL031C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YGL076C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YGL103W	1.0000	0.2767	0.0000	432.0000	0.0000	1
YGL135W	0.9314	0.0280	35197.9400	432.0000	1622952.2249	0
YGL147C	0.9759	0.2160	4169.5568	432.0000	714308971.1526	0
YGR034W	0.9759	0.1724	7696.5297	432.0000	535409841.1506	0
YGR085C	0.9536	0.1050	12350.2282	432.0000	115400996.3815	0
YGR148C	0.9762	0.0862	12315.6044	432.0000	53488664.1073	0
YHL001W	0.9759	0.2393	3960.5163	432.0000	1022384299.5485	0
YHL033C	0.9768	0.0389	17018.0387	432.0000	3071302.3954	0
YHR010W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YHR141C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YIL018W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YIL052C	0.9759	0.1791	9376.1336	432.0000	759304425.3161	0
YIL133C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YIL148W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YJL177W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YJL189W	0.9759	0.2032	7400.5593	432.0000	993321797.1089	0
YJR094WA	1.0000	0.2767	0.0000	0.0010	0.0000	0
YKL006W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YKL180W	0.9759	0.2193	6955.3027	437.0000	1311141376.4364	1
YKR094C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YLL045C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YLR029C	1.0000	0.2767	0.0000	432.0000	0.0000	1
YLR061W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YLR075W	0.9759	0.2700	3817.5092	435.0000	1630739290.5237	1
YLR185W	0.9759	0.2700	2178.9687	432.0000	911672609.3146	0
YLR325C	0.9303	0.2514	9055.8717	432.0000	2711667332.5823	0
YLR340W	1.0000	0.2767	0.0000	432.0000	0.0000	1
YLR344W	0.9759	0.2016	6782.8085	432.0000	881496066.3125	0
YLR406C	0.9762	0.2732	1587.4282	432.0000	696416025.5210	0
YLR448W	0.9759	0.2733	2127.7748	432.0000	934283902.2080	0
YML073C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YMR121C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YMR142C	0.9759	0.2104	7449.2450	432.0000	1148841500.6942	0
YMR194W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YMR242C	0.9759	0.2767	4542.0000	432.0000	2093654968.0192	0
YNL067W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YNL069C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YNL162W	1.0000	0.2767	0.0000	432.0000	0.0000	1
YNL301C	0.9312	0.0642	31167.1236	432.0000	39852149.5229	0
YOL039W	0.9759	0.2701	1909.7993	432.0000	799995805.4533	0
YOL120C	1.0000	0.2767	0.0000	432.0000	0.0000	1
YOL127W	0.9530	0.1724	8526.0820	432.0000	578531398.8807	1
YOR063W	0.9530	0.2249	8461.7475	432.0000	1663037806.6918	1
YOR234C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YOR312C	1.0000	0.2767	0.0000	432.0000	0.0000	0
YPL079W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YPL131W	0.9527	0.2732	6832.9115	432.0000	2925414422.5823	1
YPL143W	1.0000	0.2767	0.0000	432.0000	0.0000	1
YPL198W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YPL220W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YPR043W	1.0000	0.2767	0.0000	432.0000	0.0000	0
YPR102C	0.9312	0.1031	15213.2280	432.0000	128835516.6783	0
YBL030C	0.4000	0.0753	2551.9534	0.0010	0.0000	1
YEL020WA	0.6667	0.1952	1005.4822	0.0010	0.0000	0
YER178W	0.3091	0.0106	21304.1732	15.0000	0.2829	0
YGR082W	0.5128	0.0079	16866.3774	24.0000	0.4757	1
YHR005CA	0.5048	0.0938	12660.3601	0.0010	0.0000	0
YBL031W	1.0000	0.0497	0.0000	0.0010	0.0000	0
YBL032W	0.2889	0.1419	7327.1984	0.0010	0.0000	0
YFR012W	1.0000	0.2889	0.0000	0.0010	0.0000	0
YML105C	0.5357	0.0186	14914.3004	20.0000	7.6579	1
YBL033C	0.6667	0.2500	51.0081	0.0010	0.0000	0
YNL105W	0.6667	0.0075	2447.5772	0.0010	0.0000	0
YPR172W	0.3333	0.0176	4099.4745	0.0010	0.0000	0
YBL034C	0.5000	0.0698	4910.1404	2.0000	0.4653	1
YDR330W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YFL037W	0.3333	0.0211	8100.4548	11.0000	0.7089	1
YBL035C	0.8889	0.0759	832.7440	23.0000	299.0521	1
YBR087W	0.4641	0.1193	3687.6859	43.0000	27558.9353	1
YIR008C	0.7273	0.0375	5778.2708	25.0000	129.7201	1
YKL045W	0.7273	0.0459	5650.1976	25.0000	286.1108	1
YNL102W	0.4381	0.0770	15287.9824	29.0000	5752.8661	1
YNL290W	0.7436	0.1405	505.6190	41.0000	10090.0518	1
YOL094C	0.6190	0.1218	1267.3504	42.0000	12793.3262	1
YOR217W	0.6381	0.1405	938.1210	32.0000	7637.9947	1
YBL036C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YBL037W	0.6000	0.0637	1793.8224	9.0000	12.8971	0
YBR288C	0.6000	0.2095	855.9830	8.0000	506.7805	0
YGR261C	0.4643	0.1034	2250.9741	13.0000	262.3291	0
YJR005W	0.3056	0.0589	5072.3708	17.0000	91.6279	0
YBL038W	0.8394	0.2721	2366.2863	238.0000	146721265.5841	0
YBR122C	0.8097	0.0128	45652.7855	231.0000	12319.6591	0
YBR268W	0.9395	0.3487	57.8888	210.0000	7447596.0586	0
YBR282W	0.8394	0.2732	3089.0136	238.0000	194768717.7946	0
YCR003W	0.8845	0.3296	824.9409	210.0000	79750265.2927	0
YCR046C	0.7471	0.1848	20396.2433	173.0000	92058563.1233	0
YDL202W	0.8342	0.0564	29790.5506	210.0000	2333233.2595	0
YDR115W	0.7273	0.0651	18695.4734	194.0000	1782304.2069	0
YDR116C	0.7950	0.2192	6550.1812	196.0000	90552623.6108	0
YDR237W	0.8934	0.2869	359.3360	231.0000	26818341.6425	0
YDR296W	0.9117	0.2351	2676.1492	0.0010	0.0000	0
YDR322W	0.8563	0.2128	977.6766	236.0000	22551786.6024	0
YDR462W	0.8308	0.2128	1041.0065	250.0000	27692517.5936	0
YGR033C	0.5000	0.2107	2187.6077	0.0010	0.0000	0
YGR076C	0.8834	0.2869	374.0166	238.0000	30186350.3556	0
YGR220C	0.8563	0.2869	833.2852	231.0000	59610574.1859	0
YHR147C	0.8394	0.2658	2121.4194	238.0000	119875113.7307	0
YJL063C	0.7549	0.1597	8068.2664	250.0000	61913627.4452	0
YJL096W	0.7882	0.3026	12038.2809	210.0000	737224226.6780	0
YKL138C	0.8864	0.0171	24069.3372	210.0000	16803.4995	0
YKL167C	0.8664	0.2793	404.6543	245.0000	31394143.3863	0
YKL170W	0.8930	0.2355	739.0880	222.0000	22195586.1025	0
YKR006C	0.7747	0.2655	1740.1431	252.0000	107124191.2515	0
YKR085C	0.8834	0.2869	374.0166	238.0000	30186350.3556	0
YLR312WA	0.9162	0.3385	103.1391	0.0010	0.0000	0
YML009C	0.9655	0.3389	88.0570	182.0000	6764584.0522	0
YML025C	0.8575	0.2453	565.0723	187.0000	11471575.8282	1
YMR024W	0.7793	0.2045	5419.2958	257.0000	125301855.0460	0
YMR193W	0.7902	0.0518	20869.4450	245.0000	1741122.9566	0
YMR225C	0.8734	0.2940	393.1350	245.0000	37724010.1406	0
YMR286W	0.9395	0.3487	57.8888	210.0000	7447596.0586	0
YNL005C	0.8165	0.2132	1590.0786	236.0000	35265797.9396	0
YNL185C	0.8122	0.2721	1275.7890	252.0000	90858081.9647	0
YNL252C	0.7610	0.1957	15892.3125	238.0000	238991358.2210	0
YNL284C	0.8964	0.2948	181.1703	231.0000	15124275.0823	0
YOR150W	0.8394	0.0615	15742.3511	238.0000	2547268.7023	0
YPL173W	0.9395	0.3487	57.8888	210.0000	7447596.0586	0
YPL183WA	0.9064	0.3487	142.3955	0.0010	0.0000	0
YPR100W	0.9233	0.2666	2121.1926	154.0000	36118726.1940	0
YBL039C	0.2857	0.0534	2986.5380	0.0010	0.0000	0
YJL074C	0.1871	0.0365	12694.9097	12.0000	7.2908	1
YJR103W	0.5000	0.3077	719.7550	0.0010	0.0000	0
YKL104C	0.1571	0.0499	23665.2319	0.0010	0.0000	1
YPL070W	0.1149	0.0286	33193.3994	0.0010	0.0000	0
YBL041W	0.8232	0.0426	6770.3773	128.0000	38585.8660	1
YBR173C	0.8947	0.0472	11920.5976	49.0000	6208.8561	0
YCR073C	0.6667	0.5514	828.4279	0.0010	0.0000	0
YDL020C	0.9459	0.0596	1983.7341	87.0000	15627.0958	0
YDL147W	0.6580	0.0110	63707.3466	133.0000	1429.2684	1
YDR069C	0.7768	0.0195	27479.1630	70.0000	1051.6572	0
YDR394W	0.6457	0.0380	34979.8289	133.0000	110416.8700	1
YDR427W	0.6235	0.0713	15640.3473	131.0000	566247.9313	1
YER012W	0.7652	0.0343	10548.3380	129.0000	23906.5272	1
YER094C	0.9331	0.0616	2174.3246	128.0000	61308.7292	1
YER105C	0.2444	0.0666	7926.1160	6.0000	8.2160	0
YFR004W	0.7188	0.0405	18623.2850	133.0000	84712.7023	1
YFR010W	0.9701	0.0689	39.4423	62.0000	205.1333	0
YFR050C	0.6512	0.0364	22333.9357	129.0000	54559.1698	1
YFR052W	0.5576	0.0405	29506.4912	130.0000	97661.4083	1
